"Version Year","Company Name","Address","ZIP Code","Record Type","Primary SIC Code","Primary SIC Description","Primary NAICS","Primary NAICS Description","Location Employee Size Range","Location Type","Years In Database","Year Established"
"2017","Rocky's Auto Repair LLC","1768 N Front St","19122","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","14",""
"2017","Rodriguez Consulting LLC","1301 N 2nd St","19122","Verified","871110","Engineers-Civil","54133014","Engineering Services","20 to 49","Single Loc","14","2007"
"2017","Rog, Whitney","801 W Girard Ave","19122","Verified","804922","Psychologists","62139936","Offices Of All Other Miscellaneous Health Practiti","1 to 4","Single Loc","10",""
"2017","Rolling Gate Repair Phldlph","1501 N Broad St","19122","Verified","154206","Gate & Fence Repair","23622019","Commercial And Institutional Building Construction","1 to 4","Single Loc","11",""
"2017","Romero Paulino, Marcos","2152 N Front St","19122","Verified","832282","Counselors","62419036","Other Individual And Family Services","1 to 4","Single Loc","11",""
"2017","Rona Fisher Jewelry Design","1400 N American St # 201","19122","Verified","594408","Jewelry Designers","45831012","Jewelry Retailers","1 to 4","Single Loc","34",""
"2017","Rossi Brothers","1805 N Howard St","19122","Verified","243401","Cabinets-Manufacturers","33711003","Wood Kitchen Cabinet And Countertop Manufacturing","5 to 9","Single Loc","39","1929"
"2017","S & S Express Insurance","1206 N 5th St","19122","Verified","641112","Insurance","52421001","Insurance Agencies And Brokerages","1 to 4","Single Loc","15",""
"2017","Sacko Services","1300 W Jefferson St","19122","Verified","899999","Services NEC","54199009","All Other Professional, Scientific, And Technical","1 to 4","Single Loc","13",""
"2017","Safeguard Self Storage","1221 N Broad St","19122","Verified","422503","Storage-Household & Commercial","53113001","Lessors Of Miniwarehouses And Self-Storage Units","1 to 4","Branch","22","1989"
"2017","Salomone, Nicola","1801 N Broad St","19122","Verified","804918","Physical Therapists","62134007","Offices Of Physical, Occupational And Speech Thera","1 to 4","Single Loc","9",""
"2017","Sams Garage","1329 N Mascher St","19122","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","19",""
"2017","Samuel Paley Library","1210 W Berks St","19122","Verified","823109","Libraries-Institutional","51921005","Libraries And Archives","100 to 249","Subsidiary","30","1892"
"2017","Sanny, Sanky V","1801 N Broad St","19122","Verified","804918","Physical Therapists","62134007","Offices Of Physical, Occupational And Speech Thera","1 to 4","Single Loc","9",""
"2017","Santech Construction","420 W Thompson St","19122","Verified","152144","Construction Companies","23611512","New Single-Family Housing Construction (Except For","1 to 4","Single Loc","11",""
"2017","Scelfo, Brooke","1539 N Philip St # 21","19122","Verified","804918","Physical Therapists","62134007","Offices Of Physical, Occupational And Speech Thera","1 to 4","Single Loc","11",""
"2017","School District-Philadelphia","2000 N 7th St","19122","Verified","821103","Schools","61111007","Elementary And Secondary Schools","10 to 19","Single Loc","11",""
"2017","Science Engineering Architct","1947 N 12th St # 201","19122","Verified","823109","Libraries-Institutional","51921005","Libraries And Archives","10 to 19","Single Loc","31","1919"
"2017","Second State Press Inc","1400 N American St # 103","19122","Verified","272198","Periodicals-Publishing & Printing (Mfrs)","51312003","Periodical Publishers","10 to 19","Single Loc","16",""
"2017","Second Street Cleaners","1444 N 2nd St","19122","Verified","721201","Cleaners","81232002","Drycleaning And Laundry Services (Except Coin-Oper","1 to 4","Single Loc","14",""
"2017","Sedo Sanchez Enterprizes Inc","1211 N 2nd St","19122","Verified","792905","Entertainment Bureaus","71119007","Other Performing Arts Companies","5 to 9","Single Loc","17",""
"2017","Self Inc","1307 W Susquehanna Ave","19122","Verified","836116","Group Homes","62399007","Other Residential Care Facilities","1 to 4","Single Loc","19","1979"
"2017","Self Made Auto Clinic","2043 N Front St","19122","Verified","551103","","","","1 to 4","Single Loc","12",""
"2017","Sewing Factory","1730 N 5th St","19122","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","5 to 9","Single Loc","13",""
"2017","Shah, Girish J MD","8th & Girard","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","11",""
"2017","Sherwin-Williams","1501 N Broad St # 15","19122","Verified","523107","Paint-Retail","44412003","Paint And Wallpaper Retailers","1 to 4","Branch","34","1899"
"2017","Shober, Evelyn D","1810 Liacouras Walk # 4","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","1 to 4","Single Loc","10",""
"2017","Si Restoration","1755 N 13th St","19122","Verified","179999","Concrete Consultants","23899037","All Other Specialty Trade Contractors","1 to 4","Single Loc","11",""
"2017","Singh Tire Ctr","240 Diamond St","19122","Verified","553123","Tire-Dealers-Retail","44134001","Tire Dealers","1 to 4","Single Loc","17",""
"2017","Sodexo","1913 N Broad St","19122","Verified","596305","","","","10 to 19","Branch","42",""
"2017","Solar States","1508 N American St","19122","Verified","173101","Electric Contractors","23821007","Electrical Contractors And Other Wiring Installati","20 to 49","Single Loc","15",""
"2017","Solaris Energy LLC","1627 N 2nd St # 210","19122","Verified","171131","Energy Management Systems & Products","23822013","Plumbing, Heating, And Air-Conditioning Contractor","1 to 4","Single Loc","17",""
"2017","Spanglish Restaurant","116 W Susquehanna Ave","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","17",""
"2017","Spells Writing Lab Inc","1425 N 2nd St # 22b","19122","Verified","873104","Laboratories","54171414","Research And Development In Biotechnology (Except","10 to 19","Single Loc","13","2009"
"2017","Spoiler Down Speed Shop","2109 N 2nd St","19122","Verified","553111","Automobile Parts & Supplies-Retail-New","44133011","Automotive Parts And Accessories Retailers","1 to 4","Single Loc","20",""
"2017","Sponge Factory","1325 N 5th St","19122","Verified","399903","Manufacturers","33999936","All Other Miscellaneous Manufacturing","10 to 19","Single Loc","13",""
"2017","Srivastava, Monika Dmd","147 W Montgomery Ave","19122","Verified","802101","Dentists","62121003","Offices Of Dentists","1 to 4","Single Loc","10",""
"2017","St Benjamin Brewing Co","1710 N 5th St","19122","Verified","208201","Brewers (Mfrs)","31212002","Breweries","10 to 19","Single Loc","12","2010"
"2017","St Malachy's Rectory","1429 N 11th St","19122","Verified","866104","Church Organizations","81311006","Religious Organizations","5 to 9","Single Loc","42","1850"
"2017","St Michael Roman Catholic Chr","1445 N 2nd St","19122","Verified","866104","Church Organizations","81311006","Religious Organizations","1 to 4","Single Loc","42","1831"
"2017","Starbucks","1801 N 12th St","19122","Verified","581228","Coffee Shops","72251505","Snack And Nonalcoholic Beverage Bars","1 to 4","Branch","19",""
"2017","Steel Factory Condos Assoc","1524 N Hancock St","19122","Verified","651301","Condominiums","53111004","Lessors Of Residential Buildings And Dwellings","10 to 19","Single Loc","15",""
"2017","Steris Barrier Product Sltns","1725 N 6th St","19122","Verified","308916","Pharmaceutical Cntnrs Equip/Supls (Mfrs)","32619912","All Other Plastics Product Manufacturing","20 to 49","Branch","20","1966"
"2017","Stillpoint Holistic Studio","1519 N Palethorp St","19122","Verified","807111","Pain Control","62151108","Medical Laboratories","5 to 9","Single Loc","14","2008"
"2017","Student Life Ctr","2123 N Broad St","19122","Verified","594201","Book Dealers-Retail","45921005","Book Retailers And News Dealers","1 to 4","Single Loc","42",""
"2017","Studio B","1600 N 5th St","19122","Verified","781203","Audio-Visual Production Service","51211003","Motion Picture And Video Production","5 to 9","Single Loc","13",""
"2017","Studio Z","1400 N American St","19122","Verified","733603","Graphic Designers","54143006","Graphic Design Services","5 to 9","Single Loc","19","2007"
"2017","Subway","1936 Liacouras Walk","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","5 to 9","Branch","14",""
"2017","Sullivan Caritable Trust","1415 N Broad St # 226","19122","Verified","839998","Non-Profit Organizations","81331908","Other Social Advocacy Organizations","100 to 249","Single Loc","31","1966"
"2017","Sullivan Owen","1639 N Hancock St # 102","19122","Verified","599201","Florists-Retail","45931001","Florists","1 to 4","Single Loc","15","2011"
"2017","Sullivan, Owen","1639 N Hancock St # 102","19122","Verified","599201","Florists-Retail","45931001","Florists","1 to 4","Single Loc","12",""
"2017","Sungard","800 W Montgomery Ave","19122","Verified","737206","Software/Application/Platform Publishing","51321005","Software Publishers","10 to 19","Single Loc","12",""
"2017","Sunil Pharmacy Iv Inc","1207 N 5th St","19122","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","5 to 9","Single Loc","11",""
"2017","Sunray Drugs Progress Plaza","1501 N Broad St","19122","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","5 to 9","Single Loc","16",""
"2017","Superior Auto Security Inc","1721 N 2nd St","19122","Verified","551103","","","","1 to 4","Single Loc","22",""
"2017","Susque Mini Market Inc","804 W Susquehanna Ave","19122","Verified","541103","Convenience Stores","44513101","Convenience Retailers","1 to 4","Single Loc","12",""
"2017","Taco Riendo Restaurant","1301 N 5th St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","22",""
"2017","Tais Vietnamese Food","1835 N 12th St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","35",""
"2017","Tamora Building Systems","1600 N American St","19122","Verified","154213","Building Contractors","23622005","Commercial And Institutional Building Construction","1 to 4","Single Loc","12",""
"2017","Tandoor India-Fishtown","1832 N Front St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","11",""
"2017","Taylor Windows","1223 W Oxford St","19122","Verified","521107","Windows","44418066","Other Building Material Dealers","1 to 4","Single Loc","15",""
"2017","Teach For America Inc","100 W Oxford St # E3000","19122","Verified","874825","Educational Consultants","61171012","Educational Support Services","1 to 4","Single Loc","14","1990"
"2017","Temple Association Of Univ Pro","1805 N Broad St","19122","Verified","866110","Religious Organizations","81311021","Religious Organizations","5 to 9","Single Loc","10",""
"2017","Temple News","1755 N 13th St # 315","19122","Verified","274105","Publishers (Mfrs)","51319907","All Other Publishers","5 to 9","Single Loc","14","1963"
"2017","Temple Univ Employee Health","1810 Liacouras Walk # 66-8","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","17",""
"2017","Temple Univ Student Health","1810 Liacouras Walk # 4","19122","Verified","809907","Health Services","62199921","All Other Miscellaneous Ambulatory Health Care Ser","10 to 19","Branch","31","2005"
"2017","Temple Univ Student Health","1810 Liacouras Walk # 4","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","1 to 4","Single Loc","17",""
"2017","Temple Univ Student Health","1810 Liacouras Walk # 4","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","17",""
"2017","Temple Univ Student Health","1810 Liacouras Walk # 4","19122","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","21",""
"2017","Temple University","2029 N Broad St","19122","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","10 to 19","Branch","14","1974"
"2017","Temple University","710 Conwell Hl","19122","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","10 to 19","Branch","15",""
"2017","Temple University","1810 N 13th St # 111","19122","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","10 to 19","Branch","15","1919"
"2017","Temple University","1801 N Broad St","19122","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","100 to 249","Subsidiary","32","1882"
"2017","Temple University","1301 Cecil B Moore Ave","19122","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","5 to 9","Branch","15","1974"
"2017","Temple University Dpt-Jrnlsm","2020 N 13th St # 120","19122","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","10 to 19","Branch","17","1963"
"2017","Temple University Fox Sch-Bus","1801 Liacouras Walk","19122","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","10 to 19","Branch","12","2005"
"2017","Temple University Law Library","1719 N Broad St","19122","Verified","823106","Libraries-Public","51921006","Libraries And Archives","10 to 19","Branch","33","2005"
"2017","Temple University Mba Program","1801 Liacouras Walk","19122","Verified","822101","Schools-Universities & Colleges Academic","61131009","Colleges, Universities, And Professional Schools","10 to 19","Single Loc","11",""
