"Version Year","Company Name","Address","ZIP Code","Record Type","Primary SIC Code","Primary SIC Description","Primary NAICS","Primary NAICS Description","Location Employee Size Range","Location Type","Years In Database","Year Established"
"2022","Panda Express","1601 N Broad St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","10 to 19","Branch","7",""
"2022","Partners In Policymaking","1755 N 13th St","19122","Verified","821107","Schools With Special Academic Education","61111010","Elementary And Secondary Schools","20 to 49","Single Loc","15","1974"
"2022","Party Princess Productions","1201 N 3rd St # 307","19122","Verified","792999","Kids Entertainment","71119010","Other Performing Arts Companies","1 to 4","Single Loc","9","2017"
"2022","Paul Rabinowitz Glass Co Inc","1401 N American St # 15","19122","Verified","179302","Glaziers","23815003","Glass And Glazing Contractors","20 to 49","Single Loc","30","1931"
"2022","Penn Scale Mfg Co","150 W Berks St","19122","Verified","504607","Scales (Whls)","42344035","Other Commercial Equipment Merchant Wholesalers","1 to 4","Single Loc","7",""
"2022","Penndot Online Messenger Agent","139 W Susquehanna Ave","19122","Verified","729954","Vehicle & Drivers Licensing Services","56199022","All Other Support Services","1 to 4","Single Loc","26",""
"2022","Pennsylvania Distillers Guild","1431 N Cadwallader St","19122","Verified","208501","Distillers (Mfrs)","31214001","Distilleries","1 to 4","Single Loc","6",""
"2022","Pennsylvania Initiative On Tch","1301 Cecil B Moore Ave","19122","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","10 to 19","Single Loc","15",""
"2022","Pennsylvania Innocence Project","1719 N Broad St","19122","Verified","839998","Non-Profit Organizations","81331908","Other Social Advocacy Organizations","1 to 4","Single Loc","15","2009"
"2022","Pepley, Sean","1900 N 9th St # 104","19122","Verified","832221","Social Workers","62133003","Offices Of Mental Health Practitioners (Except Phy","1 to 4","Single Loc","7",""
"2022","Perfect Touch Auto Repair","2101 N 2nd St","19122","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","12",""
"2022","Personal Touch Realty","1706 N 2nd St","19122","Verified","653118","Real Estate","53121003","Offices Of Real Estate Agents And Brokers","5 to 9","Single Loc","12",""
"2022","Pham, Thanh V","2131 N Broad St","19122","Verified","804939","Pharmacists","62133002","Offices Of Mental Health Practitioners (Except Phy","1 to 4","Single Loc","7",""
"2022","Pharmacy Of America LLC","1900 N 9th St # 101","19122","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","5 to 9","Single Loc","12",""
"2022","Philadelphia Area Office","1231 N Broad St","19122","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","5 to 9","Single Loc","21","1964"
"2022","Philadelphia Community Svc Ofc","1231 N Broad St # 5","19122","Verified","912116","Public Works Department","92112016","Legislative Bodies","20 to 49","Single Loc","24","1977"
"2022","Philadelphia Creative Artisan","1647 N 2nd St","19122","Verified","864108","Clubs","81341004","Civic And Social Organizations","1 to 4","Single Loc","12",""
"2022","Philadelphia Film Society","1600 N 5th St","19122","Verified","557106","Motorcycles & Motor Scooters-Dealers","44122708","Motorcycle, Atv, And All Other Motor Vehicle Deale","5 to 9","Single Loc","7",""
"2022","Philadelphia Gas Works","800 W Montgomery Ave","19122","Verified","492501","Gas Companies","22121002","Natural Gas Distribution","1 to 4","Single Loc","19","1836"
"2022","Philadelphia Gas Works Human","800 W Montgomery Ave","19122","Verified","493902","Utilities","54161832","Other Management Consulting Services","5 to 9","Single Loc","8","2018"
"2022","Philadelphia Homebrew Club","1447 N American St","19122","Verified","864108","Clubs","81341004","Civic And Social Organizations","1 to 4","Single Loc","12",""
"2022","Philadelphia Housing Authority","1939 N 11th St","19122","Verified","653132","Housing Authorities","53131106","Residential Property Managers","20 to 49","Single Loc","25",""
"2022","Philadelphia Housing Authority","1415 N 7th St","19122","Verified","653132","Housing Authorities","53131106","Residential Property Managers","5 to 9","Single Loc","16","1977"
"2022","Philadelphia Management Corp","1801 N 10th St","19122","Verified","653118","Real Estate","53121003","Offices Of Real Estate Agents And Brokers","1 to 4","Single Loc","12",""
"2022","Philadelphia Photo Arts Ctr","1400 N American St # 103","19122","Verified","738401","Photo Finishing-Retail","81292201","One-Hour Photofinishing","1 to 4","Single Loc","16","2009"
"2022","Philadelphia School Dist","0 13th & Susquehanna Ave","19122","Verified","821120","School Districts","61111018","Elementary And Secondary Schools","10 to 19","Single Loc","7",""
"2022","Philadelphia Welfare Rights","1231 N Franklin St","19122","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","10 to 19","Single Loc","37",""
"2022","Philagorilla Movers LLC","155 Cecil B Moore Ave # 1","19122","Verified","421401","Movers","48411009","General Freight Trucking, Local","5 to 9","Single Loc","8",""
"2022","Philip Pio Construction Inc","1735 N 2nd St # 43","19122","Verified","179403","Excavating Contractors","23891006","Site Preparation Contractors","1 to 4","Single Loc","42",""
"2022","Philly Custom Metal Fab","1700 N Randolph St","19122","Verified","399906","Assembly & Fabricating Service (Mfrs)","33999908","All Other Miscellaneous Manufacturing","1 to 4","Single Loc","8",""
"2022","Philly Custom Metal Fab","521 Cecil B Moore Ave","19122","Verified","399906","Assembly & Fabricating Service (Mfrs)","33999908","All Other Miscellaneous Manufacturing","1 to 4","Single Loc","8",""
"2022","Philly Roofer Inc","2117 N American St","19122","Verified","176109","Roofing Contractors","23816014","Roofing Contractors","20 to 49","Single Loc","14",""
"2022","Philly Self Defense LLC","1333 N Front St","19122","Verified","799944","Karate Judo Jiu-Jitsu & Kung Fu Instr","61162013","Sports And Recreation Instruction","1 to 4","Single Loc","11",""
"2022","Phmc Health Connection","1900 N 9th St # 104","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","1 to 4","Single Loc","17",""
"2022","Phmc Health Connection","1900 N 9th St","19122","Verified","801104","Clinics","62111129","Offices Of Physicians (Except Mental Health Specia","10 to 19","Single Loc","20","1974"
"2022","Phmc Health Connections","1900 N 9th St # 104","19122","Verified","804907","Nurses-Practitioners","62139923","Offices Of All Other Miscellaneous Health Practiti","1 to 4","Single Loc","17",""
"2022","Photo Process Screen Mfg Co","179 W Berks St","19122","Verified","399903","Manufacturers","33999936","All Other Miscellaneous Manufacturing","5 to 9","Single Loc","42","1945"
"2022","Pig Iron Theatre Co","1417 N 2nd St # 2","19122","Verified","792207","Theatres-Live","71111007","Theater Companies And Dinner Theaters","5 to 9","Single Loc","21","1995"
"2022","Pizzeria Beddia","1315 N Front St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","7","2019"
"2022","Pnc Bank","1908 Liacouras Walk","19122","Verified","602101","Banks","52211002","Commercial Banking","5 to 9","Branch","7","2001"
"2022","Poe's Sandwich Joint","1710 N 5th St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","5",""
"2022","Potbelly Sandwich Shop","1100 W Montgomery Ave # B","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","20 to 49","Branch","12",""
"2022","Pottery Gym LLC","1310 N 5th St","19122","Verified","799102","Gymnasiums","71394009","Fitness And Recreational Sports Centers","","Single Loc","5","2021"
"2022","Power","1419 N 11th St","19122","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","10 to 19","Single Loc","14","2011"
"2022","Prestige Design","1442 N 7th St # 1","19122","Verified","152103","General Contractors","23611505","New Single-Family Housing Construction (Except For","5 to 9","Single Loc","9",""
"2022","Prestige Design & Developement","1442 N 7th St # 1","19122","Verified","152103","General Contractors","23611505","New Single-Family Housing Construction (Except For","5 to 9","Single Loc","12",""
"2022","Printfresh LLC","1639 N Hancock St # 101","19122","Verified","874814","Textile Consultants","54169026","Other Scientific And Technical Consulting Services","20 to 49","Single Loc","19","2006"
"2022","Printfresh Studio","1639 N Hancock St # 101","19122","Verified","738947","Recording Studios","51224002","Sound Recording Studios","1 to 4","Single Loc","7",""
"2022","Progress Human Svc Ctr","1415 N Broad St","19122","Verified","839908","Human Services Organizations","81331101","Human Rights Organizations","250 to 499","Single Loc","28",""
"2022","Progress Investment Assoc","1501 N Broad St # 2b","19122","Verified","621111","Investments","52391001","Miscellaneous Intermediation","1 to 4","Single Loc","21","1968"
"2022","Progress Plaza Shopping Ctr","1501 N Broad St # 200","19122","Verified","651201","Shopping Centers & Malls","53112008","Lessors Of Nonresidential Buildings (Except Miniwa","1 to 4","Single Loc","42","1968"
"2022","Progress Trust Inc","1501 N Broad St # 2b","19122","Verified","602101","Banks","52211002","Commercial Banking","5 to 9","Single Loc","18",""
"2022","Quad-Two Partnership","1801 N American St # 2","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","10",""
"2022","Quality One Auto Body","1703 N 2nd St","19122","Verified","753201","Automobile Body-Repairing & Painting","81112102","Automotive Body, Paint, And Interior Repair And Ma","1 to 4","Single Loc","15",""
"2022","Que Chula Es Puebla","1356 N 2nd St","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","5 to 9","Single Loc","17","2009"
"2022","R W Brown Community Ctr","1701 N 8th St","19122","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","50 to 99","Single Loc","26",""
"2022","Rabinowitz Paul Glass Co Amer","1401-15 N American St","19122","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","10","1931"
"2022","Reads Inc","1419 N 11th St","19122","Verified","874825","Educational Consultants","61171012","Educational Support Services","1 to 4","Single Loc","36",""
"2022","Reanimator Coffee","310 W Master St","19122","Verified","581228","Coffee Shops","72251505","Snack And Nonalcoholic Beverage Bars","5 to 9","Single Loc","12",""
"2022","Red Oak Builders","1516 N 5th St # 406","19122","Verified","154213","Building Contractors","23622005","Commercial And Institutional Building Construction","1 to 4","Single Loc","10",""
"2022","Redi Inc Ludlow Program","1502 N 7th St","19122","Verified","832218","Social Service & Welfare Organizations","62419012","Other Individual And Family Services","10 to 19","Single Loc","20",""
"2022","Reliable Transit","2033 N 2nd St # 1","19122","Verified","411102","Transit Lines","48511901","Other Urban Transit Systems","1 to 4","Single Loc","14",""
"2022","Reliable Wagon-Autobody Bldrs","1605 N Front St","19122","Verified","753812","Truck-Repairing & Service","81111124","General Automotive Repair","10 to 19","Single Loc","42",""
"2022","Renaissance Cdc","1438 N Warnock St","19122","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","5 to 9","Single Loc","18",""
"2022","Replenish Massage Spa","1440 N 2nd St","19122","Verified","799105","Health Spas","71394017","Fitness And Recreational Sports Centers","5 to 9","Single Loc","8",""
"2022","Replica Creative","1516 N 5th St # 302","19122","Verified","275202","Printers (Mfrs)","32311109","Commercial Printing (Except Screen And Books)","5 to 9","Single Loc","42","1981"
"2022","Resource Exchange","1800 N American St","19122","Verified","832206","Senior Citizens Service","62412003","Services For The Elderly And Persons With Disabili","5 to 9","Single Loc","15",""
"2022","Restorative Medical Eqpt-Supls","1516 N 5th St # 327","19122","Verified","504704","Physicians & Surgeons Equip & Supls-Whls","42345028","Medical, Dental, And Hospital Equipment And Suppli","1 to 4","Single Loc","6",""
"2022","Richie's Deli & Pizza","1835 N 12th St # 99","19122","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","29",""
"2022","Rinker, Jason","1639 N Hancock St # 102","19122","Verified","804913","Acupuncture","62139901","Offices Of All Other Miscellaneous Health Practiti","1 to 4","Single Loc","7",""
"2022","Rite Aid","2131 N Broad St # 59","19122","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","10 to 19","Branch","26",""
"2022","Rite Aid Gnc Live Well Store","2131 N Broad St # 59","19122","Verified","549904","Vitamin & Food Supplements","45619106","Food (Health) Supplement Retailers","10 to 19","Branch","14",""
