"Version Year","Company Name","Address","ZIP Code","Record Type","Primary SIC Code","Primary SIC Description","Primary NAICS","Primary NAICS Description","Location Employee Size Range","Location Type","Years In Database"
"2017","Friends Of River Field","26th St & Ben Franklin Pkwy","19121","Verified","861102","Associations","81391002","Business Associations","1 to 4","Single Loc","24"
"2017","Friends Rehabilitation Program","1959 N 31st St","19121","Verified","833102","Vocational Rehabilitation Services","62431009","Vocational Rehabilitation Services","10 to 19","Single Loc","12"
"2017","Future Net Inc","2020 Ridge Ave","19121","Verified","737904","Computers-Networking","54151905","Other Computer Related Services","10 to 19","Single Loc","23"
"2017","Futurenet Inc","1601 W Jefferson St","19121","Verified","737801","Computers-Service & Repair","81121022","Electronic And Precision Equipment Repair And Main","1 to 4","Single Loc","12"
"2017","G O Medical Assoc","1216 N Broad St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","11"
"2017","G O Medical Assoc","1216 N Broad St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","13"
"2017","Garage Door Squad","2441 W Berks St # B","19121","Verified","521101","Doors-Garage","44418018","Other Building Material Dealers","5 to 9","Single Loc","11"
"2017","Gaudenzia Inc","1819 W Thompson St","19121","Verified","839901","Drug Abuse & Addiction Info & Treatment","81331904","Other Social Advocacy Organizations","10 to 19","Single Loc","12"
"2017","Gebrehana, Razel","2118 W Diamond St","19121","Verified","591205","Pharmacies","45611009","Pharmacies And Drug Retailers","5 to 9","Single Loc","11"
"2017","General Auto Repair","2835 Ridge Ave","19121","Verified","753801","Automobile Repairing & Service","81111104","General Automotive Repair","1 to 4","Single Loc","34"
"2017","Genesis Community Devmnt Ctr","1900 Cecil B Moore Ave","19121","Verified","593222","Thrift Shops","45951040","Used Merchandise Retailers","1 to 4","Single Loc","17"
"2017","Ghost Tours Of Philadelphia","","19121","Verified","799601","Amusement Places","71311001","Amusement And Theme Parks","10 to 19","Single Loc","42"
"2017","Girard College","2101 S College Ave # 301","19121","Verified","821103","Schools","61111007","Elementary And Secondary Schools","100 to 249","Single Loc","38"
"2017","Girard College Alumni Assn","2101 S College Ave # 605","19121","Verified","861102","Associations","81391002","Business Associations","1 to 4","Single Loc","33"
"2017","Girard College Devmnt Fund","2101 S College Ave # 307","19121","Verified","839998","Non-Profit Organizations","81331908","Other Social Advocacy Organizations","1 to 4","Single Loc","14"
"2017","Girard College Library","2101 S College Ave # 301","19121","Verified","823109","Libraries-Institutional","51921005","Libraries And Archives","5 to 9","Single Loc","29"
"2017","Girard Court Apartments LP","2101 N College Ave # H2","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","1 to 4","Single Loc","37"
"2017","Goodheart, Harry","1825 N Willington St","19121","Verified","154213","Building Contractors","23622005","Commercial And Institutional Building Construction","1 to 4","Single Loc","12"
"2017","Goodheart, Harry","1846 N 17th St","19121","Verified","154213","Building Contractors","23622005","Commercial And Institutional Building Construction","1 to 4","Single Loc","12"
"2017","Grannys Kids Two","2121 N 17th St","19121","Verified","835101","Child Care Service","62441003","Child Care Services","5 to 9","Single Loc","11"
"2017","Greater Media Philadelphia","2501 Ben Franklin Pkwy","19121","Verified","483201","Radio Stations & Broadcasting Companies","51611003","Radio Broadcasting Stations","20 to 49","Branch","13"
"2017","H&R Block","1220 N Broad St # 1242","19121","Verified","729101","Tax Return Preparation & Filing","54121301","Tax Preparation Services","20 to 49","Branch","31"
"2017","Habitat For Humanity Restore","1829 N 19th St","19121","Verified","593207","Building Materials-Used","45951009","Used Merchandise Retailers","5 to 9","Branch","15"
"2017","Hair Fashion & Beyond","1600 N Broad St # 9","19121","Verified","508702","Beauty Salons-Equipment & Supplies (Whls)","42385091","Service Establishment Equipment And Supplies Merch","10 to 19","Single Loc","19"
"2017","Hank Gathers Youth Access Ctr","2501 W Diamond St","19121","Verified","912104","Government Offices-City/Village & Twp","92112006","Legislative Bodies","5 to 9","Single Loc","29"
"2017","Harry Goodheart","1846 N 17th St","19121","Verified","154213","Building Contractors","23622005","Commercial And Institutional Building Construction","1 to 4","Single Loc","12"
"2017","Haven Peniel Senior Residence","1615 N 23rd St","19121","Verified","836105","Residential Care Homes","62331206","Assisted Living Facilities For The Elderly","5 to 9","Single Loc","16"
"2017","Haven Peniel United Methodist","2301 W Oxford St","19121","Verified","866107","Churches","81311008","Religious Organizations","5 to 9","Single Loc","40"
"2017","Henderson, Matthew","2926 W Susquehanna Ave","19121","Verified","866106","Clergy","81311009","Religious Organizations","1 to 4","Single Loc","24"
"2017","Henry W Kirchner-Londergan","1233-37 Ritner St","19121","Verified","726103","Funeral Directors","81221002","Funeral Homes And Funeral Services","1 to 4","Single Loc","11"
"2017","Hgp Management","1521 W Oxford St","19121","Verified","874130","Management Services","56111022","Office Administrative Services","1 to 4","Single Loc","11"
"2017","Ho Wan Take Out","2512 Ridge Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","33"
"2017","Hok Heng","1716 Cecil B Moore Ave","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","1 to 4","Single Loc","12"
"2017","Hoodco Inc","2800 Ridge Ave","19121","Verified","504604","Restaurant/Commercial Kitchen Equipment & Sup","42344032","Other Commercial Equipment Merchant Wholesalers","5 to 9","Single Loc","30"
"2017","Hooks Barber Shop","1804 W Susquehanna Ave","19121","Verified","724101","Barbers","81211101","Barber Shops","1 to 4","Single Loc","42"
"2017","Hornstein Platt & Assoc","1526 Cecil B Moore Ave","19121","Verified","804922","Psychologists","62139936","Offices Of All Other Miscellaneous Health Practiti","5 to 9","Single Loc","14"
"2017","Hue Food Market","1601 Cecil B Moore Ave","19121","Verified","541101","Grocers-Delicatessen","44511001","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","14"
"2017","IBM","1510 Cecil B Moore Ave","19121","Verified","357101","Computers-Electronic-Manufacturers","33411101","Electronic Computer Manufacturing","50 to 99","Branch","11"
"2017","Imagicakes Cake Designers","1508 W Seybert St","19121","Verified","205198","Bread/Other Bakery Prod-Ex Cookies","31181202","Commercial Bakeries","10 to 19","Single Loc","12"
"2017","Imperial Services Cleaning","2137 N 32nd St","19121","Verified","734902","Janitor Service","56172001","Janitorial Services","5 to 9","Single Loc","9"
"2017","Imunch Cafe","1233 N 31st St","19121","Verified","581228","Coffee Shops","72251505","Snack And Nonalcoholic Beverage Bars","1 to 4","Single Loc","14"
"2017","In Touch Medical","2109 W Diamond St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","36"
"2017","In Touch Medical Assoc Inc","2109 W Diamond St","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","5 to 9","Single Loc","36"
"2017","Infinite Comm Inc","2314 Cecil B Moore Ave","19121","Verified","481207","Cellular Telephones (Services)","51711214","Wireless Telecommunications Carriers (Except Satel","1 to 4","Single Loc","14"
"2017","International Solid Gold","2901 W Montgomery Ave","19121","Verified","599402","Magazines-Dealers","45921017","Book Retailers And News Dealers","1 to 4","Single Loc","11"
"2017","Interstate Blood Bank Inc","1250 N Broad St # 52","19121","Verified","809916","Blood & Organ Banks & Centers","62199101","Blood And Organ Banks","20 to 49","Single Loc","17"
"2017","Interstate Blood Bank Inc","1250 52 N Broad St","19121","Verified","809916","Blood & Organ Banks & Centers","62199101","Blood And Organ Banks","10 to 19","Single Loc","11"
"2017","J & H Fuel Oil Co","1610 N 26th St","19121","Verified","517206","Oils-Fuel (Whls)","42472014","Petroleum And Petroleum Products Merchant Wholesal","1 to 4","Single Loc","42"
"2017","J & M Deli Grocery","2455 W Berks St","19121","Verified","581209","","","","1 to 4","Single Loc","13"
"2017","J M Systems Inc","1900 N Ringgold St","19121","Verified","862101","Professional Organizations","81392006","Professional Organizations","1 to 4","Single Loc","19"
"2017","Jack Hassler Co Inc","1619 W Thompson St","19121","Verified","179919","Steeple Jacks","23829022","Other Building Equipment Contractors","1 to 4","Single Loc","38"
"2017","Jackie's Garden","1836 N 20th St","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","5 to 9","Single Loc","27"
"2017","Jarosh, Samara L MD","1900 N 20th St # 5","19121","Verified","801101","Physicians & Surgeons","62111107","Offices Of Physicians (Except Mental Health Specia","1 to 4","Single Loc","21"
"2017","Jason Lloyd Funeral Home Inc","2125 N 22nd St","19121","Verified","726103","Funeral Directors","81221002","Funeral Homes And Funeral Services","1 to 4","Single Loc","12"
"2017","Jay Street Food Market Inc","1442 N 17th St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","11"
"2017","Jefferson Food Market","1501 N 29th St","19121","Verified","541103","Convenience Stores","44513101","Convenience Retailers","1 to 4","Single Loc","17"
"2017","Jenkintown Building","1445 N 32nd St","19121","Verified","154213","Building Contractors","23622005","Commercial And Institutional Building Construction","1 to 4","Single Loc","10"
"2017","Jimmy John's","1601 N 15th St # 5","19121","Verified","581208","Restaurants","72251117","Full-Service Restaurants","50 to 99","Branch","19"
"2017","Jmp Laundromat","2121 W Diamond St","19121","Verified","721501","Laundries-Self Service","81231001","Coin-Operated Laundries And Drycleaners","1 to 4","Single Loc","19"
"2017","Job 2 LP","1432 N Broad St","19121","Verified","736103","Employment Agencies & Opportunities","56131102","Employment Placement Agencies","5 to 9","Single Loc","12"
"2017","Job 2 LP","1718 N Sydenham St","19121","Verified","736103","Employment Agencies & Opportunities","56131102","Employment Placement Agencies","5 to 9","Single Loc","15"
"2017","Job LP","1432 N Broad St","19121","Verified","736103","Employment Agencies & Opportunities","56131102","Employment Placement Agencies","5 to 9","Single Loc","14"
"2017","John Pomp Studios Inc","1520 Cecil B Moore Ave","19121","Verified","571216","Furniture-Dealers-Retail","44911012","Furniture Retailers","1 to 4","Single Loc","13"
"2017","Jones Memorial Community Corp","1603 Cecil B Moore Ave # 200","19121","Verified","651303","Apartments","53111002","Lessors Of Residential Buildings And Dwellings","5 to 9","Single Loc","34"
"2017","Juniors Barber Shop","2224 Ridge Ave","19121","Verified","724101","Barbers","81211101","Barber Shops","1 to 4","Single Loc","42"
"2017","Kairos House","1440 N Broad St","19121","Verified","809305","Outpatient Mental Health & Substance Abuse Ce","62142002","Outpatient Mental Health And Substance Abuse Cente","10 to 19","Single Loc","15"
"2017","Karen Mini Market","1400 N 30th St","19121","Verified","541105","Grocers-Retail","44511003","Supermarkets And Other Grocery Retailers (Except C","1 to 4","Single Loc","22"
"2017","Keeny, Heather","1244 N 29th St","19121","Verified","804920","Physicians Assistants","62139932","Offices Of All Other Miscellaneous Health Practiti","1 to 4","Single Loc","11"
"2017","Keyme","1528 N Broad St","19121","Verified","769991","Key Duplicating Service Kiosks","56162206","Locksmiths","1 to 4","Branch","9"
